Gender,Season,GameKey,TeamID,CompactGames,DetailedGames,DetailedCoverageRate,RichFeatureCoverageEligible,TeamName,ConfAbbrev,CompactSnapshotAvailable
W,2012,W_2012_139_3242_3304,3242,31,30,0.967741935483871,True,Kansas,big_twelve,True
W,2012,W_2012_138_3243_3343,3243,32,32,1.0,True,Kansas St,big_twelve,True
W,2012,W_2012_138_3246_3270,3246,30,30,1.0,True,Kentucky,sec,True
W,2012,W_2012_139_3251_3323,3251,29,29,1.0,True,Liberty,big_south,True
W,2012,W_2012_138_3257_3277,3257,31,31,1.0,True,Louisville,big_east,True
W,2012,W_2012_139_3261_3361,3261,32,32,1.0,True,LSU,sec,True
W,2012,W_2012_141_3265_3382,3265,32,32,1.0,True,Marist,maac,True
W,2012,W_2012_138_3268_3298,3268,32,31,0.96875,True,Maryland,acc,True
W,2012,W_2012_138_3246_3270,3270,30,28,0.9333333333333333,True,McNeese St,southland,True
W,2012,W_2012_138_3226_3274,3274,29,28,0.9655172413793104,True,Miami FL,acc,True
W,2012,W_2012_139_3276_3328,3276,31,30,0.967741935483871,True,Michigan,big_ten,True
W,2012,W_2012_138_3257_3277,3277,31,31,1.0,True,Michigan St,big_ten,True
W,2012,W_2012_139_3292_3435,3292,32,31,0.96875,True,MTSU,sun_belt,True
W,2012,W_2012_138_3268_3298,3298,31,30,0.967741935483871,True,Navy,patriot,True
W,2012,W_2012_139_3242_3304,3304,32,32,1.0,True,Nebraska,big_ten,True
W,2012,W_2012_146_3323_3382,3323,33,33,1.0,True,Notre Dame,big_east,True
W,2012,W_2012_139_3196_3326,3326,31,30,0.967741935483871,True,Ohio St,big_ten,True
W,2012,W_2012_141_3328_3385,3328,32,32,1.0,True,Oklahoma,big_twelve,True
W,2012,W_2012_139_3336_3431,3336,30,29,0.9666666666666667,True,Penn St,big_ten,True
W,2012,W_2012_138_3163_3341,3341,31,28,0.9032258064516129,True,Prairie View,swac,True
W,2012,W_2012_138_3243_3343,3343,28,28,1.0,True,Princeton,ivy,True
W,2012,W_2012_138_3345_3355,3345,32,31,0.96875,True,Purdue,big_ten,True
W,2012,W_2012_138_3211_3353,3353,31,30,0.967741935483871,True,Rutgers,big_east,True
W,2012,W_2012_138_3345_3355,3355,31,31,1.0,True,S Dakota St,summit,True
W,2012,W_2012_139_3210_3357,3357,32,32,1.0,True,Sacred Heart,nec,True
W,2012,W_2012_139_3181_3359,3359,32,31,0.96875,True,Samford,southern,True
W,2012,W_2012_139_3261_3361,3361,31,31,1.0,True,San Diego St,mwc,True
W,2012,W_2012_139_3124_3364,3364,32,32,1.0,True,UC Santa Barbara,big_west,True
W,2012,W_2012_145_3376_3390,3376,32,32,1.0,True,South Carolina,sec,True
W,2012,W_2012_139_3195_3382,3382,32,32,1.0,True,St Bonaventure,a_ten,True
W,2012,W_2012_139_3166_3385,3385,31,31,1.0,True,St John's,big_east,True
W,2012,W_2012_140_3390_3452,3390,32,32,1.0,True,Stanford,pac_twelve,True
W,2012,W_2012_138_3397_3404,3397,32,30,0.9375,True,Tennessee,sec,True
W,2012,W_2012_138_3400_3452,3400,31,31,1.0,True,Texas,big_twelve,True
W,2012,W_2012_138_3107_3401,3401,32,32,1.0,True,Texas A&M,big_twelve,True
W,2012,W_2012_138_3397_3404,3404,31,31,1.0,True,TN Martin,ovc,True
W,2012,W_2012_139_3336_3431,3431,32,32,1.0,True,UTEP,cusa,True
W,2012,W_2012_139_3292_3435,3435,31,31,1.0,True,Vanderbilt,sec,True
W,2012,W_2012_138_3400_3452,3452,32,32,1.0,True,West Virginia,big_east,True
W,2012,W_2012_138_3235_3453,3453,31,30,0.967741935483871,True,WI Green Bay,horizon,True
W,2013,W_2013_139_3107_3314,3107,30,30,1.0,True,SUNY Albany,aec,True
W,2013,W_2013_139_3124_3341,3124,33,33,1.0,True,Baylor,big_twelve,True
W,2013,W_2013_138_3141_3328,3141,32,32,1.0,True,C Michigan,mac,True
W,2013,W_2013_139_3142_3336,3142,31,31,1.0,True,Cal Poly,big_west,True
W,2013,W_2013_138_3143_3201,3143,31,31,1.0,True,California,pac_twelve,True
W,2013,W_2013_138_3151_3304,3151,32,32,1.0,True,Chattanooga,southern,True
W,2013,W_2013_138_3160_3242,3160,31,31,1.0,True,Colorado,pac_twelve,True
W,2013,W_2013_138_3163_3225,3163,33,33,1.0,True,Connecticut,big_east,True
W,2013,W_2013_138_3166_3393,3166,31,31,1.0,True,Creighton,mvc,True
W,2013,W_2013_139_3173_3385,3173,29,29,1.0,True,Dayton,a_ten,True
W,2013,W_2013_139_3174_3452,3174,33,33,1.0,True,Delaware,caa,True
W,2013,W_2013_139_3177_3329,3177,32,32,1.0,True,DePaul,big_east,True
W,2013,W_2013_139_3181_3214,3181,32,32,1.0,True,Duke,acc,True
W,2013,W_2013_139_3199_3343,3199,31,31,1.0,True,Florida St,acc,True
W,2013,W_2013_138_3143_3201,3201,31,31,1.0,True,Fresno St,mwc,True
W,2013,W_2013_138_3208_3285,3208,31,31,1.0,True,Georgia,sec,True
W,2013,W_2013_138_3211_3235,3211,32,32,1.0,True,Gonzaga,wcc,True
W,2013,W_2013_139_3181_3214,3214,33,33,1.0,True,Hampton,meac,True
W,2013,W_2013_138_3163_3225,3225,32,32,1.0,True,Idaho,wac,True
W,2013,W_2013_139_3234_3274,3234,32,32,1.0,True,Iowa,big_ten,True
W,2013,W_2013_138_3211_3235,3235,31,31,1.0,True,Iowa St,big_twelve,True
W,2013,W_2013_140_3242_3376,3242,30,30,1.0,True,Kansas,big_twelve,True
W,2013,W_2013_139_3246_3298,3246,32,32,1.0,True,Kentucky,sec,True
W,2013,W_2013_139_3251_3345,3251,31,31,1.0,True,Liberty,big_south,True
W,2013,W_2013_139_3257_3292,3257,32,32,1.0,True,Louisville,big_east,True
W,2013,W_2013_139_3261_3453,3261,31,31,1.0,True,LSU,sec,True
W,2013,W_2013_138_3265_3277,3265,32,32,1.0,True,Marist,maac,True
W,2013,W_2013_138_3268_3346,3268,31,31,1.0,True,Maryland,acc,True
W,2013,W_2013_139_3234_3274,3274,31,31,1.0,True,Miami FL,acc,True
W,2013,W_2013_139_3276_3437,3276,31,31,1.0,True,Michigan,big_ten,True
W,2013,W_2013_138_3265_3277,3277,32,32,1.0,True,Michigan St,big_ten,True
W,2013,W_2013_138_3208_3285,3285,30,30,1.0,True,Montana,big_sky,True
W,2013,W_2013_139_3257_3292,3292,32,32,1.0,True,MTSU,sun_belt,True
W,2013,W_2013_139_3246_3298,3298,32,32,1.0,True,Navy,patriot,True
W,2013,W_2013_140_3304_3401,3304,31,31,1.0,True,Nebraska,big_ten,True
W,2013,W_2013_139_3107_3314,3314,34,34,1.0,True,North Carolina,acc,True
W,2013,W_2013_139_3323_3404,3323,32,32,1.0,True,Notre Dame,big_east,True
W,2013,W_2013_140_3328_3417,3328,32,32,1.0,True,Oklahoma,big_twelve,True
W,2013,W_2013_139_3177_3329,3329,31,31,1.0,True,Oklahoma St,big_twelve,True
W,2013,W_2013_138_3331_3397,3331,29,29,1.0,True,Oral Roberts,southland,True
W,2013,W_2013_139_3142_3336,3336,30,30,1.0,True,Penn St,big_ten,True
W,2013,W_2013_139_3124_3341,3341,31,31,1.0,True,Prairie View,swac,True
W,2013,W_2013_139_3199_3343,3343,28,28,1.0,True,Princeton,ivy,True
W,2013,W_2013_139_3251_3345,3345,32,32,1.0,True,Purdue,big_ten,True
W,2013,W_2013_138_3268_3346,3346,32,32,1.0,True,Quinnipiac,nec,True
W,2013,W_2013_138_3355_3376,3355,32,32,1.0,True,S Dakota St,summit,True
W,2013,W_2013_138_3355_3376,3376,31,31,1.0,True,South Carolina,sec,True
W,2013,W_2013_138_3378_3403,3378,31,31,1.0,True,South Florida,big_east,True
W,2013,W_2013_139_3173_3385,3385,30,30,1.0,True,St John's,big_east,True
W,2013,W_2013_138_3386_3435,3386,31,31,1.0,True,St Joseph's PA,a_ten,True
W,2013,W_2013_139_3390_3409,3390,33,33,1.0,True,Stanford,pac_twelve,True
W,2013,W_2013_138_3391_3417,3391,31,31,1.0,True,Stetson,a_sun,True
W,2013,W_2013_138_3166_3393,3393,31,31,1.0,True,Syracuse,big_east,True
W,2013,W_2013_138_3331_3397,3397,31,31,1.0,True,Tennessee,sec,True
W,2013,W_2013_138_3401_3455,3401,33,33,1.0,True,Texas A&M,sec,True
W,2013,W_2013_138_3378_3403,3403,31,31,1.0,True,Texas Tech,big_twelve,True
W,2013,W_2013_139_3323_3404,3404,33,33,1.0,True,TN Martin,ovc,True
W,2013,W_2013_139_3390_3409,3409,32,32,1.0,True,Tulsa,cusa,True
W,2013,W_2013_138_3391_3417,3417,32,32,1.0,True,UCLA,pac_twelve,True
W,2013,W_2013_138_3386_3435,3435,31,31,1.0,True,Vanderbilt,sec,True
W,2013,W_2013_139_3276_3437,3437,31,31,1.0,True,Villanova,big_east,True
W,2013,W_2013_139_3174_3452,3452,30,30,1.0,True,West Virginia,big_twelve,True
W,2013,W_2013_139_3261_3453,3453,30,30,1.0,True,WI Green Bay,horizon,True
W,2013,W_2013_138_3401_3455,3455,33,33,1.0,True,Wichita St,mvc,True
W,2014,W_2014_138_3103_3345,3103,31,31,1.0,True,Akron,mac,True
W,2014,W_2014_139_3107_3452,3107,32,32,1.0,True,SUNY Albany,aec,True
W,2014,W_2014_138_3113_3435,3113,31,31,1.0,True,Arizona St,pac_twelve,True
W,2014,W_2014_139_3119_3268,3119,31,31,1.0,True,Army,patriot,True
W,2014,W_2014_138_3124_3443,3124,33,33,1.0,True,Baylor,big_twelve,True
W,2014,W_2014_138_3140_3301,3140,32,32,1.0,True,BYU,wcc,True
W,2014,W_2014_138_3143_3200,3143,30,30,1.0,True,California,pac_twelve,True
W,2014,W_2014_138_3151_3393,3151,32,32,1.0,True,Chattanooga,southern,True
W,2014,W_2014_139_3163_3341,3163,34,34,1.0,True,Connecticut,aac,True
W,2014,W_2014_139_3169_3376,3169,32,32,1.0,True,CS Northridge,big_west,True
W,2014,W_2014_139_3173_3196,3173,30,30,1.0,True,Dayton,a_ten,True
W,2014,W_2014_138_3177_3328,3177,33,33,1.0,True,DePaul,big_east,True
W,2014,W_2014_138_3181_3457,3181,33,33,1.0,True,Duke,acc,True
W,2014,W_2014_138_3195_3329,3195,33,33,1.0,True,FGCU,a_sun,True
W,2014,W_2014_141_3196_3336,3196,31,31,1.0,True,Florida,sec,True
W,2014,W_2014_138_3199_3235,3199,31,31,1.0,True,Florida St,acc,True
W,2014,W_2014_138_3143_3200,3200,32,32,1.0,True,Fordham,a_ten,True
W,2014,W_2014_138_3201_3304,3201,30,30,1.0,True,Fresno St,mwc,True
W,2014,W_2014_139_3208_3386,3208,31,31,1.0,True,Georgia,sec,True
W,2014,W_2014_139_3210_3261,3210,31,31,1.0,True,Georgia Tech,acc,True
W,2014,W_2014_139_3211_3241,3211,33,33,1.0,True,Gonzaga,wcc,True
W,2014,W_2014_139_3214_3277,3214,32,32,1.0,True,Hampton,meac,True
W,2014,W_2014_139_3225_3257,3225,31,31,1.0,True,Idaho,wac,True
W,2014,W_2014_139_3234_3265,3234,34,34,1.0,True,Iowa,big_ten,True
W,2014,W_2014_138_3199_3235,3235,30,30,1.0,True,Iowa St,big_twelve,True
W,2014,W_2014_141_3241_3401,3241,33,33,1.0,True,James Madison,caa,True
W,2014,W_2014_138_3246_3460,3246,32,32,1.0,True,Kentucky,sec,True
W,2014,W_2014_146_3257_3261,3257,34,34,1.0,True,Louisville,aac,True
W,2014,W_2014_141_3261_3452,3261,31,31,1.0,True,LSU,sec,True
W,2014,W_2014_139_3234_3265,3265,33,33,1.0,True,Marist,maac,True
W,2014,W_2014_141_3268_3400,3268,30,30,1.0,True,Maryland,acc,True
W,2014,W_2014_141_3277_3314,3277,31,31,1.0,True,Michigan St,big_ten,True
W,2014,W_2014_139_3292_3333,3292,33,33,1.0,True,MTSU,cusa,True
W,2014,W_2014_138_3140_3301,3301,32,32,1.0,True,NC State,acc,True
W,2014,W_2014_138_3201_3304,3304,31,31,1.0,True,Nebraska,big_ten,True
W,2014,W_2014_139_3314_3404,3314,33,33,1.0,True,North Carolina,acc,True
W,2014,W_2014_139_3315_3401,3315,29,29,1.0,True,North Dakota,big_sky,True
W,2014,W_2014_138_3322_3397,3322,31,31,1.0,True,Northwestern LA,southland,True
W,2014,W_2014_138_3323_3352,3323,32,32,1.0,True,Notre Dame,acc,True
W,2014,W_2014_138_3177_3328,3328,32,32,1.0,True,Oklahoma,big_twelve,True
W,2014,W_2014_140_3329_3345,3329,31,31,1.0,True,Oklahoma St,big_twelve,True
W,2014,W_2014_141_3333_3376,3333,32,32,1.0,True,Oregon St,pac_twelve,True
W,2014,W_2014_139_3335_3400,3335,28,28,1.0,True,Penn,ivy,True
W,2014,W_2014_139_3336_3455,3336,29,29,1.0,True,Penn St,big_ten,True
W,2014,W_2014_139_3163_3341,3341,31,31,1.0,True,Prairie View,swac,True
W,2014,W_2014_138_3103_3345,3345,29,29,1.0,True,Purdue,big_ten,True
W,2014,W_2014_138_3323_3352,3352,32,32,1.0,True,Robert Morris,nec,True
W,2014,W_2014_139_3169_3376,3376,31,31,1.0,True,South Carolina,sec,True
W,2014,W_2014_138_3377_3390,3377,30,30,1.0,True,South Dakota,summit,True
W,2014,W_2014_138_3385_3425,3385,32,32,1.0,True,St John's,big_east,True
W,2014,W_2014_139_3208_3386,3386,31,31,1.0,True,St Joseph's PA,a_ten,True
W,2014,W_2014_138_3377_3390,3390,32,32,1.0,True,Stanford,pac_twelve,True
W,2014,W_2014_138_3151_3393,3393,31,31,1.0,True,Syracuse,acc,True
W,2014,W_2014_138_3322_3397,3397,32,32,1.0,True,Tennessee,sec,True
W,2014,W_2014_139_3335_3400,3400,32,32,1.0,True,Texas,big_twelve,True
W,2014,W_2014_139_3315_3401,3401,32,32,1.0,True,Texas A&M,sec,True
W,2014,W_2014_139_3314_3404,3404,31,31,1.0,True,TN Martin,ovc,True
W,2014,W_2014_138_3385_3425,3425,34,34,1.0,True,USC,pac_twelve,True
W,2014,W_2014_138_3113_3435,3435,30,30,1.0,True,Vanderbilt,sec,True
W,2014,W_2014_138_3124_3443,3443,32,32,1.0,True,WKU,sun_belt,True
W,2014,W_2014_139_3107_3452,3452,33,33,1.0,True,West Virginia,big_twelve,True
W,2014,W_2014_139_3336_3455,3455,32,32,1.0,True,Wichita St,mvc,True
W,2014,W_2014_138_3181_3457,3457,32,32,1.0,True,Winthrop,big_south,True
W,2014,W_2014_138_3246_3460,3460,33,33,1.0,True,Wright St,horizon,True
W,2015,W_2015_138_3106_3199,3106,28,28,1.0,True,Alabama St,swac,True
W,2015,W_2015_137_3107_3181,3107,32,32,1.0,True,SUNY Albany,aec,True
W,2015,W_2015_137_3110_3234,3110,32,32,1.0,True,American Univ,patriot,True
W,2015,W_2015_138_3113_3325,3113,32,32,1.0,True,Arizona St,pac_twelve,True
W,2015,W_2015_138_3114_3401,3114,32,32,1.0,True,Ark Little Rock,sun_belt,True
W,2015,W_2015_137_3116_3321,3116,30,30,1.0,True,Arkansas,sec,True
W,2015,W_2015_137_3124_3322,3124,33,33,1.0,True,Baylor,big_twelve,True
W,2015,W_2015_138_3129_3397,3129,30,30,1.0,True,Boise St,mwc,True
W,2015,W_2015_138_3140_3257,3140,31,31,1.0,True,BYU,wcc,True
W,2015,W_2015_137_3143_3455,3143,32,32,1.0,True,California,pac_twelve,True
W,2015,W_2015_138_3151_3338,3151,32,32,1.0,True,Chattanooga,southern,True
W,2015,W_2015_138_3163_3383,3163,33,33,1.0,True,Connecticut,aac,True
W,2015,W_2015_138_3169_3390,3169,32,32,1.0,True,CS Northridge,big_west,True
W,2015,W_2015_137_3173_3235,3173,31,31,1.0,True,Dayton,a_ten,True
W,2015,W_2015_137_3177_3278,3177,33,33,1.0,True,DePaul,big_east,True
W,2015,W_2015_139_3181_3280,3181,31,31,1.0,True,Duke,acc,True
W,2015,W_2015_138_3195_3329,3195,31,31,1.0,True,FGCU,a_sun,True
W,2015,W_2015_146_3199_3376,3199,33,33,1.0,True,Florida St,acc,True
W,2015,W_2015_137_3203_3211,3203,31,31,1.0,True,G Washington,a_ten,True
W,2015,W_2015_139_3211_3333,3211,31,31,1.0,True,Gonzaga,wcc,True
W,2015,W_2015_139_3234_3274,3234,31,31,1.0,True,Iowa,big_ten,True
W,2015,W_2015_137_3173_3235,3235,30,30,1.0,True,Iowa St,big_twelve,True
W,2015,W_2015_138_3241_3326,3241,32,32,1.0,True,James Madison,caa,True
W,2015,W_2015_137_3246_3398,3246,32,32,1.0,True,Kentucky,sec,True
W,2015,W_2015_138_3251_3314,3251,32,32,1.0,True,Liberty,big_south,True
W,2015,W_2015_140_3257_3378,3257,31,31,1.0,True,Louisville,acc,True
W,2015,W_2015_138_3261_3378,3261,30,30,1.0,True,LSU,sec,True
W,2015,W_2015_138_3268_3308,3268,32,32,1.0,True,Maryland,big_ten,True
W,2015,W_2015_137_3274_3449,3274,31,31,1.0,True,Miami FL,acc,True
W,2015,W_2015_137_3177_3278,3278,32,32,1.0,True,Minnesota,big_ten,True
W,2015,W_2015_137_3280_3408,3280,32,32,1.0,True,Mississippi St,sec,True
W,2015,W_2015_137_3285_3323,3285,30,30,1.0,True,Montana,big_sky,True
W,2015,W_2015_137_3304_3393,3304,31,31,1.0,True,Nebraska,big_ten,True
W,2015,W_2015_138_3268_3308,3308,27,27,1.0,True,New Mexico St,wac,True
W,2015,W_2015_140_3314_3326,3314,32,32,1.0,True,North Carolina,acc,True
W,2015,W_2015_137_3116_3321,3321,31,31,1.0,True,Northwestern,big_ten,True
W,2015,W_2015_137_3124_3322,3322,29,29,1.0,True,Northwestern LA,southland,True
W,2015,W_2015_144_3323_3390,3323,33,33,1.0,True,Notre Dame,acc,True
W,2015,W_2015_138_3113_3325,3325,31,31,1.0,True,Ohio,mac,True
W,2015,W_2015_138_3241_3326,3326,33,33,1.0,True,Ohio St,big_ten,True
W,2015,W_2015_138_3328_3346,3328,31,31,1.0,True,Oklahoma,big_twelve,True
W,2015,W_2015_138_3195_3329,3329,31,31,1.0,True,Oklahoma St,big_twelve,True
W,2015,W_2015_137_3333_3355,3333,29,29,1.0,True,Oregon St,pac_twelve,True
W,2015,W_2015_140_3338_3397,3338,30,30,1.0,True,Pittsburgh,acc,True
W,2015,W_2015_138_3343_3453,3343,30,30,1.0,True,Princeton,ivy,True
W,2015,W_2015_138_3328_3346,3346,34,34,1.0,True,Quinnipiac,maac,True
W,2015,W_2015_138_3353_3371,3353,31,31,1.0,True,Rutgers,big_ten,True
W,2015,W_2015_137_3333_3355,3355,32,32,1.0,True,S Dakota St,summit,True
W,2015,W_2015_137_3366_3376,3366,29,29,1.0,True,Savannah St,meac,True
W,2015,W_2015_138_3353_3371,3371,33,33,1.0,True,Seton Hall,big_east,True
W,2015,W_2015_139_3376_3393,3376,32,32,1.0,True,South Carolina,sec,True
W,2015,W_2015_138_3261_3378,3378,33,33,1.0,True,South Florida,aac,True
W,2015,W_2015_138_3163_3383,3383,33,33,1.0,True,St Francis NY,nec,True
W,2015,W_2015_138_3169_3390,3390,33,33,1.0,True,Stanford,pac_twelve,True
W,2015,W_2015_137_3304_3393,3393,30,30,1.0,True,Syracuse,acc,True
W,2015,W_2015_138_3129_3397,3397,32,32,1.0,True,Tennessee,sec,True
W,2015,W_2015_137_3246_3398,3398,30,30,1.0,True,Tennessee St,ovc,True
W,2015,W_2015_137_3400_3443,3400,32,32,1.0,True,Texas,big_twelve,True
W,2015,W_2015_138_3114_3401,3401,32,32,1.0,True,Texas A&M,sec,True
W,2015,W_2015_137_3280_3408,3408,32,32,1.0,True,Tulane,aac,True
W,2015,W_2015_137_3400_3443,3443,34,34,1.0,True,WKU,cusa,True
W,2015,W_2015_137_3274_3449,3449,32,32,1.0,True,Washington,pac_twelve,True
W,2015,W_2015_138_3343_3453,3453,31,31,1.0,True,WI Green Bay,horizon,True
W,2015,W_2015_137_3143_3455,3455,33,33,1.0,True,Wichita St,mvc,True
W,2016,W_2016_138_3106_3400,3106,29,29,1.0,True,Alabama St,swac,True
W,2016,W_2016_137_3107_3196,3107,31,31,1.0,True,SUNY Albany,aec,True
W,2016,W_2016_137_3113_3308,3113,31,31,1.0,True,Arizona St,pac_twelve,True
W,2016,W_2016_137_3119_3393,3119,30,30,1.0,True,Army,patriot,True
W,2016,W_2016_137_3120_3385,3120,31,31,1.0,True,Auburn,sec,True
W,2016,W_2016_137_3124_3225,3124,34,34,1.0,True,Baylor,big_twelve,True
W,2016,W_2016_137_3125_3277,3125,30,30,1.0,True,Belmont,ovc,True
W,2016,W_2016_137_3138_3326,3138,33,33,1.0,True,Buffalo,mac,True
W,2016,W_2016_138_3140_3281,3140,31,31,1.0,True,BYU,wcc,True
W,2016,W_2016_137_3146_3257,3146,27,27,1.0,True,Cent Arkansas,southland,True
W,2016,W_2016_137_3151_3280,3151,31,31,1.0,True,Chattanooga,southern,True
W,2016,W_2016_138_3161_3378,3161,30,30,1.0,True,Colorado St,mwc,True
W,2016,W_2016_138_3163_3352,3163,32,32,1.0,True,Connecticut,aac,True
W,2016,W_2016_137_3177_3241,3177,33,33,1.0,True,DePaul,big_east,True
W,2016,W_2016_138_3182_3371,3182,31,31,1.0,True,Duquesne,a_ten,True
W,2016,W_2016_137_3107_3196,3196,30,30,1.0,True,Florida,sec,True
W,2016,W_2016_138_3199_3292,3199,30,30,1.0,True,Florida St,acc,True
W,2016,W_2016_137_3203_3243,3203,32,32,1.0,True,G Washington,a_ten,True
W,2016,W_2016_138_3208_3231,3208,30,30,1.0,True,Georgia,sec,True
W,2016,W_2016_138_3218_3417,3218,31,31,1.0,True,Hawaii,big_west,True
W,2016,W_2016_137_3124_3225,3225,31,31,1.0,True,Idaho,big_sky,True
W,2016,W_2016_140_3231_3323,3231,31,31,1.0,True,Indiana,big_ten,True
W,2016,W_2016_138_3233_3268,3233,34,34,1.0,True,Iona,maac,True
W,2016,W_2016_137_3239_3376,3239,30,30,1.0,True,Jacksonville,a_sun,True
W,2016,W_2016_137_3177_3241,3241,32,32,1.0,True,James Madison,caa,True
W,2016,W_2016_139_3243_3376,3243,30,30,1.0,True,Kansas St,big_twelve,True
W,2016,W_2016_138_3246_3421,3246,30,30,1.0,True,Kentucky,sec,True
W,2016,W_2016_137_3146_3257,3257,32,32,1.0,True,Louisville,acc,True
W,2016,W_2016_140_3268_3449,3268,33,33,1.0,True,Maryland,big_ten,True
W,2016,W_2016_138_3274_3355,3274,32,32,1.0,True,Miami FL,acc,True
W,2016,W_2016_139_3277_3280,3277,32,32,1.0,True,Michigan St,big_ten,True
W,2016,W_2016_137_3151_3280,3280,33,33,1.0,True,Mississippi St,sec,True
W,2016,W_2016_140_3281_3400,3281,30,30,1.0,True,Missouri,sec,True
W,2016,W_2016_138_3283_3401,3283,32,32,1.0,True,Missouri St,mvc,True
W,2016,W_2016_138_3199_3292,3292,32,32,1.0,True,MTSU,cusa,True
W,2016,W_2016_138_3299_3323,3299,28,28,1.0,True,NC A&T,meac,True
W,2016,W_2016_137_3113_3308,3308,28,28,1.0,True,New Mexico St,wac,True
W,2016,W_2016_144_3323_3390,3323,32,32,1.0,True,Notre Dame,acc,True
W,2016,W_2016_139_3326_3452,3326,31,31,1.0,True,Ohio St,big_ten,True
W,2016,W_2016_138_3328_3345,3328,31,31,1.0,True,Oklahoma,big_twelve,True
W,2016,W_2016_137_3329_3382,3329,30,30,1.0,True,Oklahoma St,big_twelve,True
W,2016,W_2016_137_3333_3407,3333,32,32,1.0,True,Oregon St,pac_twelve,True
W,2016,W_2016_138_3335_3449,3335,27,27,1.0,True,Penn,ivy,True
W,2016,W_2016_137_3343_3452,3343,28,28,1.0,True,Princeton,ivy,True
W,2016,W_2016_138_3328_3345,3345,31,31,1.0,True,Purdue,big_ten,True
W,2016,W_2016_138_3163_3352,3352,31,31,1.0,True,Robert Morris,nec,True
W,2016,W_2016_140_3355_3390,3355,32,32,1.0,True,S Dakota St,summit,True
W,2016,W_2016_138_3362_3390,3362,30,30,1.0,True,San Francisco,wcc,True
W,2016,W_2016_138_3182_3371,3371,31,31,1.0,True,Seton Hall,big_east,True
W,2016,W_2016_144_3376_3393,3376,32,32,1.0,True,South Carolina,sec,True
W,2016,W_2016_140_3378_3417,3378,32,32,1.0,True,South Florida,aac,True
W,2016,W_2016_137_3329_3382,3382,30,30,1.0,True,St Bonaventure,a_ten,True
W,2016,W_2016_137_3120_3385,3385,32,32,1.0,True,St John's,big_east,True
W,2016,W_2016_146_3390_3449,3390,31,31,1.0,True,Stanford,pac_twelve,True
W,2016,W_2016_146_3393_3397,3393,32,32,1.0,True,Syracuse,acc,True
W,2016,W_2016_137_3397_3453,3397,32,32,1.0,True,Tennessee,sec,True
W,2016,W_2016_145_3400_3417,3400,32,32,1.0,True,Texas,big_twelve,True
W,2016,W_2016_138_3283_3401,3401,30,30,1.0,True,Texas A&M,sec,True
W,2016,W_2016_137_3333_3407,3407,30,30,1.0,True,Troy,sun_belt,True
W,2016,W_2016_138_3218_3417,3417,32,32,1.0,True,UCLA,pac_twelve,True
W,2016,W_2016_138_3246_3421,3421,30,30,1.0,True,UNC Asheville,big_south,True
W,2016,W_2016_138_3335_3449,3449,32,32,1.0,True,Washington,pac_twelve,True
W,2016,W_2016_137_3343_3452,3452,33,33,1.0,True,West Virginia,big_twelve,True
W,2016,W_2016_137_3397_3453,3453,32,32,1.0,True,WI Green Bay,horizon,True
W,2017,W_2017_138_3107_3163,3107,31,31,1.0,True,SUNY Albany,aec,True
W,2017,W_2017_137_3113_3277,3113,31,31,1.0,True,Arizona St,pac_twelve,True
W,2017,W_2017_137_3120_3301,3120,31,31,1.0,True,Auburn,sec,True
W,2017,W_2017_138_3124_3411,3124,33,33,1.0,True,Baylor,big_twelve,True
W,2017,W_2017_137_3125_3246,3125,31,31,1.0,True,Belmont,ovc,True
W,2017,W_2017_138_3129_3417,3129,30,30,1.0,True,Boise St,mwc,True
W,2017,W_2017_137_3137_3268,3137,32,32,1.0,True,Bucknell,patriot,True
W,2017,W_2017_138_3143_3261,3143,32,32,1.0,True,California,pac_twelve,True
W,2017,W_2017_137_3146_3400,3146,26,26,1.0,True,Cent Arkansas,southland,True
W,2017,W_2017_138_3151_3257,3151,31,31,1.0,True,Chattanooga,southern,True
W,2017,W_2017_140_3163_3393,3163,32,32,1.0,True,Connecticut,aac,True
W,2017,W_2017_137_3166_3405,3166,30,30,1.0,True,Creighton,big_east,True
W,2017,W_2017_138_3173_3397,3173,31,31,1.0,True,Dayton,a_ten,True
W,2017,W_2017_137_3177_3320,3177,33,33,1.0,True,DePaul,big_east,True
W,2017,W_2017_138_3179_3243,3179,31,31,1.0,True,Drake,mvc,True
W,2017,W_2017_138_3181_3214,3181,32,32,1.0,True,Duke,acc,True
W,2017,W_2017_137_3189_3452,3189,32,32,1.0,True,Elon,caa,True
W,2017,W_2017_138_3195_3274,3195,32,32,1.0,True,FGCU,a_sun,True
W,2017,W_2017_137_3199_3442,3199,31,31,1.0,True,Florida St,acc,True
W,2017,W_2017_138_3211_3328,3211,32,32,1.0,True,Gonzaga,wcc,True
W,2017,W_2017_138_3181_3214,3214,32,32,1.0,True,Hampton,meac,True
W,2017,W_2017_138_3235_3393,3235,30,30,1.0,True,Iowa St,big_twelve,True
W,2017,W_2017_140_3243_3390,3243,32,32,1.0,True,Kansas St,big_twelve,True
W,2017,W_2017_139_3246_3326,3246,31,31,1.0,True,Kentucky,sec,True
W,2017,W_2017_137_3253_3333,3253,32,32,1.0,True,Long Beach St,big_west,True
W,2017,W_2017_140_3257_3397,3257,34,34,1.0,True,Louisville,acc,True
W,2017,W_2017_138_3143_3261,3261,31,31,1.0,True,LSU,sec,True
